objectid,id,island,volcano,line_code,description,relation,name,source,st_lengthshape
561,561,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",95.458625623498
562,562,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",168.265202853835
563,563,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",257.97823182918
564,564,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",697.492047450645
565,565,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",59.4430154219131
566,566,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",609.923938780698
567,567,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",528.027246919281
568,568,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",141.109951137205
569,569,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",61.8382684821205
570,570,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",100.527272304199
571,571,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",310.85548883217
572,572,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",285.431260798266
573,573,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",334.008046774742
574,574,Hawaii,kila,22,Normal fault approximately located,,,"Wolfe and Morris, 1996a",137.478770260546
575,575,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",383.987802967876
576,576,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",302.076399658929
577,577,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",2853.71280889585
578,578,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",246.586475914512
579,579,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",792.448009588967
580,580,Hawaii,kila,22,Normal fault approximately located,,,"Wolfe and Morris, 1996a",115.272033385765
581,581,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1507.56305138618
582,582,Hawaii,kila,22,Normal fault approximately located,,,"Wolfe and Morris, 1996a",199.949284646444
583,583,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",3317.35480204889
584,584,Hawaii,kila,22,Normal fault approximately located,,,"Wolfe and Morris, 1996a",758.157683938986
585,585,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",466.842912673217
586,586,Hawaii,kila,22,Normal fault approximately located,,,"Wolfe and Morris, 1996a",43.5727336268469
587,587,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",4493.06041090109
588,588,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",231.757216717869
589,589,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",171.472375444681
590,590,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1697.96566928394
591,591,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",891.68765604575
592,592,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",660.014840080221
593,593,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",892.649054842406
594,594,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",2257.29595812499
595,595,Hawaii,kila,22,Normal fault approximately located,,,"Wolfe and Morris, 1996a",836.963472760816
596,596,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",779.358596507753
597,597,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",128.414126452329
598,598,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",417.364230789594
599,599,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",117.488219611776
600,600,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",709.817092133295
601,601,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",537.739513031398
602,602,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",615.713716151974
603,603,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",183.152584276357
604,604,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",378.991341469417
605,605,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",499.54517463677
606,606,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1701.84464991453
607,607,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",373.439903539515
608,608,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",2359.73518146207
609,609,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",996.698549343564
610,610,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1206.41663273524
611,611,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",336.789288499447
612,612,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",80.2988838568024
613,613,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",95.4794074937573
614,614,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",339.916375098763
615,615,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",154.12880195765
616,616,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",137.418761809226
617,617,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",101.943836084366
618,618,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",311.665977786659
619,619,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",347.927904692218
620,620,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",3126.54727833225
621,621,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",71.7875439616209
622,622,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1791.59788809461
623,623,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",530.189032150108
624,624,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",177.4567453862
625,625,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",365.993716500611
626,626,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",133.434862852692
627,627,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",56.5760804976374
628,628,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",714.834736135924
629,629,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1505.3694393948
630,630,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",239.452450533404
631,631,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",497.054898354459
632,632,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",422.19632920401
633,633,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",2871.63603630268
634,634,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",311.737490921618
635,635,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",16.3598705303984
636,636,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",655.197339726896
637,637,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1357.0982014546
638,638,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",336.441873890076
639,639,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",67.5415934356744
640,640,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",530.858010350682
641,641,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",616.084095853252
642,642,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",816.43631485934
643,643,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",901.369134094131
644,644,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",260.263485283218
645,645,Hawaii,kila,22,Normal fault approximately located,,,"Wolfe and Morris, 1996a",580.003346722665
646,646,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1211.52482226096
647,647,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1294.80713175962
648,648,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",419.983704179379
649,649,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",179.467711726277
650,650,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",725.597959244782
651,651,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1064.03376730354
652,652,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1695.08416653069
653,653,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",729.125304263434
654,654,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",607.671541194492
655,655,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",585.189468130235
656,656,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",123.717243541037
657,657,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",128.013590179827
658,658,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",55.8783992429404
659,659,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1274.90928416235
660,660,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",38.7178220573211
661,661,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",44.3552502001445
662,662,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",92.7646035364903
663,663,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",1186.09558668074
664,664,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",135.934672721612
665,665,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",118.634635424695
666,666,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",135.902272571922
667,667,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",481.467057934648
668,668,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",265.1633175786
669,669,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",81.9024494225982
670,670,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",142.377290691363
671,671,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",274.330393632931
672,672,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",234.977526737206
673,673,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",799.770291341626
674,674,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",297.496539353293
675,675,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1217.40941745762
676,676,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",246.230791353681
677,677,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",723.76714298828
678,678,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",557.213366040546
679,679,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1019.04358472455
680,680,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1560.10996174137
681,681,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",453.429614063876
682,682,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",262.275712611802
683,683,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",973.476357218487
684,684,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",937.555645060075
685,685,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",242.230006908472
686,686,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",666.854084794777
687,687,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1704.79672818987
688,688,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",952.915186168255
689,689,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",492.943215791433
690,690,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",543.11414459898
691,691,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",978.083081023186
692,692,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1010.48240136942
693,693,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1156.01342289921
694,694,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",2181.13730388823
695,695,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",389.279389464947
696,696,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1108.00949980821
697,697,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",786.317279509772
698,698,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",207.435575112047
699,699,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",368.839245106785
700,700,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",98.5328930956343
701,701,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",45.7669174252922
702,702,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",177.05168646947
703,703,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",3056.18897698921
704,704,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",272.521048323218
705,705,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",132.964206481449
706,706,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",3243.08490498629
707,707,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",125.024513367664
708,708,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",235.812291133948
709,709,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",280.237884895868
710,710,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",306.015316997248
711,711,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",159.691356717976
712,712,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",661.764513268732
713,713,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",194.225345850798
714,714,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1632.17265932158
715,715,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",736.024569702464
716,716,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",3151.11365913817
717,717,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",53.3548767301793
718,718,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",323.632153996575
719,719,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",59.3455214685277
720,720,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",393.448209308018
721,721,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",23.5409298077148
722,722,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",723.261991742
723,723,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",80.9881382961689
724,724,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",260.859450460717
725,725,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",198.077457807098
726,726,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",460.913204910245
727,727,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",811.289695569968
728,728,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",568.909340501368
729,729,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",512.944006785699
730,730,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",83.5090707429445
731,731,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",1636.42932449633
732,732,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1291.87749388339
733,733,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",606.722992485317
734,734,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",146.494524835456
735,735,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",863.783999482469
736,736,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",562.249758848432
737,737,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",109.055421316991
738,738,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1666.46889606526
739,739,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",906.77938943736
740,740,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",1165.7027105186
741,741,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",91.4197205096846
742,742,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",140.974328658579
743,743,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",98.6122605896437
744,744,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",458.32150627751
745,745,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",87.5775379570024
746,746,Hawaii,kila,22,Normal fault approximately located,,,"Wolfe and Morris, 1996a",1132.51754140147
747,747,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",596.150953946495
748,748,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",940.654824640949
749,749,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",92.7365188109098
750,750,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",498.983042148135
751,751,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",47.712971334776
752,752,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",279.119328605131
753,753,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1005.34267541143
754,754,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",70.0539569592365
755,755,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",2640.98960027059
756,756,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",138.300826350631
757,757,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",74.3844050118011
758,758,Hawaii,kila,22,Normal fault approximately located,,,"Wolfe and Morris, 1996a",264.509856223815
759,759,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",110.201341332211
760,760,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",922.019740800591
761,761,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",992.386079177506
762,762,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",487.49922866974
763,763,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",96.4666075650658
764,764,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",330.096484084187
765,765,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",348.809196819342
766,766,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",853.525761463196
767,767,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",70.1159471884917
768,768,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",251.903292534817
769,769,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",234.721459337241
770,770,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",3093.3532640564
771,771,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",96.846967531086
772,772,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",154.441123674231
773,773,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",289.844593585615
774,774,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",125.805781528168
775,775,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",234.151248707491
776,776,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",556.469660049183
777,777,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",166.697632713107
778,778,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",780.061471747443
779,779,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1007.49643051479
780,780,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",406.244761623947
781,781,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",703.121355112682
782,782,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",75.4020445984832
783,783,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",71.3835997642615
784,784,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",853.281124549303
785,785,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",91.6363344314877
786,786,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",970.424962415206
787,787,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",89.7107875535623
788,788,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",304.767687877744
789,789,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",101.926373850047
790,790,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",178.349409469192
791,791,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",879.42188953636
792,792,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",509.996990243619
793,793,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",368.623881635509
794,794,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",201.472099487201
795,795,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",1182.98458485915
796,796,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",77.9902707271803
797,797,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",1002.04932298725
798,798,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",437.22598983195
799,799,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",382.534913864781
800,800,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",221.518393455377
801,801,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1093.22423716886
802,802,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1384.40363649173
803,803,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",65.9895353525273
804,804,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",233.200649220209
805,805,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",637.389852995175
806,806,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1753.9191700405
807,807,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",665.614192998378
808,808,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",168.68836168614
809,809,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",2005.19415686459
810,810,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",205.085479662105
811,811,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",253.296784033333
812,812,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",302.921339865046
813,813,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",2163.47837950072
814,814,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1271.17719117384
815,815,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",182.473567685337
816,816,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",284.741718941679
817,817,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",318.495531710707
818,818,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",74.1864659159096
819,819,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",90.710652710065
820,820,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",61.0282769630999
821,821,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",382.360078426452
822,822,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",97.9790187748253
823,823,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",751.039165915826
824,824,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",54.9416513832385
825,825,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",442.357508311137
826,826,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",102.730275805134
827,827,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",701.099666589666
828,828,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1850.11616913284
829,829,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",773.094417003224
830,830,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",410.807757122969
831,831,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",188.38226508935
832,832,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",442.702295475346
833,833,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1259.33767460257
834,834,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",91.4674700169161
835,835,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",661.6819140418
836,836,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",406.481535671172
837,837,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",305.658170326478
838,838,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",102.399268177513
839,839,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1045.92897670132
840,840,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",166.32573681594
